i,j,x_upper,y_upper,x_lower,y_lower
1,5,4353.24,1672.29,4353.73,1657.94
1,5,4356.12,1672.1,4356.59,1658.32
1,5,4358.95,1671.91,4359.4,1658.7
1,5,4361.73,1671.72,4362.16,1659.09
1,5,4364.46,1671.53,4364.87,1659.46
1,5,4367.14,1671.33,4367.53,1659.84
1,5,4369.76,1671.14,4370.13,1660.21
1,5,4372.32,1670.94,4372.67,1660.58
1,5,4374.82,1670.75,4375.16,1660.94
1,5,4377.26,1670.55,4377.58,1661.3
1,5,4379.63,1670.36,4379.93,1661.66
1,5,4381.94,1670.17,4382.22,1662
1,5,4384.17,1669.99,4384.43,1662.34
1,5,4386.33,1669.8,4386.58,1662.67
1,5,4388.42,1669.62,4388.64,1663
1,5,4390.43,1669.44,4390.64,1663.31
1,5,4392.36,1669.27,4392.55,1663.61
1,5,4394.2,1669.1,4394.38,1663.91
1,5,4395.97,1668.94,4396.13,1664.19
1,5,4397.65,1668.78,4397.79,1664.46
1,5,4399.24,1668.63,4399.37,1664.72
1,5,4400.74,1668.48,4400.86,1664.97
1,5,4402.16,1668.35,4402.27,1665.2
1,5,4403.48,1668.22,4403.58,1665.42
1,5,4404.71,1668.09,4404.8,1665.63
1,5,4405.85,1667.98,4405.92,1665.82
1,5,4406.89,1667.87,4406.96,1665.99
1,5,4407.84,1667.78,4407.89,1666.15
1,5,4408.69,1667.69,4408.73,1666.3
1,5,4409.44,1667.61,4409.48,1666.43
1,5,4410.09,1667.55,4410.12,1666.54
1,5,4410.64,1667.49,4410.67,1666.63
1,5,4411.1,1667.44,4411.12,1666.71
1,5,4411.45,1667.4,4411.47,1666.77
1,5,4411.7,1667.38,4411.72,1666.82
1,5,4411.85,1667.36,4411.87,1666.84
1,5,4411.9,1667.36,4411.92,1666.85
2,0,1712,2162,1712,2162
2,0,1712.05,2162.56,1712.05,2161.44
2,0,1712.2,2163.12,1712.2,2160.88
2,0,1712.45,2163.66,1712.45,2160.34
2,0,1712.8,2164.2,1712.8,2159.8
2,0,1713.26,2164.73,1713.26,2159.27
2,0,1713.81,2165.25,1713.81,2158.75
2,0,1714.46,2165.76,1714.46,2158.24
2,0,1715.21,2166.26,1715.21,2157.74
2,0,1716.05,2166.75,1716.05,2157.25
2,0,1716.99,2167.23,1716.99,2156.77
2,0,1718.03,2167.69,1718.03,2156.31
2,0,1719.16,2168.15,1719.16,2155.85
2,0,1720.39,2168.59,1720.39,2155.41
2,0,1721.71,2169.02,1721.71,2154.98
2,0,1723.12,2169.43,1723.12,2154.57
2,0,1724.62,2169.83,1724.62,2154.17
2,0,1726.2,2170.22,1726.2,2153.78
2,0,1727.87,2170.59,1727.87,2153.41
2,0,1729.63,2170.94,1729.63,2153.06
2,0,1731.47,2171.28,1731.47,2152.72
2,0,1733.39,2171.59,1733.39,2152.41
2,0,1735.4,2171.89,1735.4,2152.11
2,0,1737.47,2172.17,1737.47,2151.83
2,0,1739.63,2172.43,1739.63,2151.57
2,0,1741.85,2172.68,1741.85,2151.32
2,0,1744.15,2172.9,1744.15,2151.1
2,0,1746.51,2173.1,1746.51,2150.9
2,0,1748.94,2173.28,1748.94,2150.72
2,0,1751.44,2173.44,1751.44,2150.56
2,0,1753.99,2173.58,1753.99,2150.42
2,0,1756.61,2173.7,1756.61,2150.3
2,0,1759.28,2173.8,1759.28,2150.2
2,0,1762,2173.88,1762,2150.12
2,0,1764.77,2173.94,1764.77,2150.06
2,0,1767.59,2173.98,1767.59,2150.02
2,0,1770.46,2174,1770.46,2150
2,0,1773.37,2174,1773.37,2150
2,0,1776.31,2173.98,1776.31,2150.02
2,0,1779.29,2173.95,1779.29,2150.05
2,0,1782.31,2173.89,1782.31,2150.11
2,0,1785.35,2173.82,1785.35,2150.18
2,0,1788.42,2173.73,1788.42,2150.27
2,0,1791.52,2173.62,1791.52,2150.38
2,0,1794.64,2173.5,1794.64,2150.5
2,0,1797.77,2173.37,1797.77,2150.63
2,0,1800.92,2173.22,1800.92,2150.78
2,0,1804.08,2173.05,1804.08,2150.95
2,0,1807.24,2172.88,1807.24,2151.12
2,0,1810.41,2172.69,1810.41,2151.31
2,0,1813.59,2172.49,1813.59,2151.51
2,0,1816.76,2172.28,1816.76,2151.72
2,0,1819.92,2172.05,1819.92,2151.95
2,0,1823.08,2171.82,1823.08,2152.18
2,0,1826.23,2171.59,1826.23,2152.41
2,0,1829.36,2171.34,1829.36,2152.66
2,0,1832.48,2171.09,1832.48,2152.91
2,0,1835.58,2170.83,1835.58,2153.17
2,0,1838.65,2170.56,1838.65,2153.44
2,0,1841.69,2170.29,1841.69,2153.71
2,0,1844.71,2170.02,1844.71,2153.98
2,0,1847.69,2169.74,1847.69,2154.26
2,0,1850.63,2169.46,1850.63,2154.54
2,0,1853.54,2169.18,1853.54,2154.82
2,0,1856.41,2168.89,1856.41,2155.11
2,0,1859.23,2168.61,1859.23,2155.39
2,0,1862,2168.32,1862,2155.68
2,0,1864.72,2168.03,1864.72,2155.97
2,0,1867.39,2167.75,1867.39,2156.25
2,0,1870.01,2167.47,1870.01,2156.53
2,0,1872.56,2167.18,1872.56,2156.82
2,0,1875.06,2166.9,1875.06,2157.1
2,0,1877.49,2166.63,1877.49,2157.37
2,0,1879.85,2166.36,1879.85,2157.64
2,0,1882.15,2166.09,1882.15,2157.91
2,0,1884.37,2165.82,1884.37,2158.18
2,0,1886.53,2165.57,1886.53,2158.43
2,0,1888.6,2165.31,1888.6,2158.69
2,0,1890.61,2165.07,1890.61,2158.93
2,0,1892.53,2164.83,1892.53,2159.17
2,0,1894.37,2164.6,1894.37,2159.4
2,0,1896.13,2164.38,1896.13,2159.62
2,0,1897.8,2164.16,1897.8,2159.84
2,0,1899.38,2163.96,1899.38,2160.04
2,0,1900.88,2163.76,1900.88,2160.24
2,0,1902.29,2163.57,1902.29,2160.43
2,0,1903.61,2163.4,1903.61,2160.6
2,0,1904.84,2163.24,1904.84,2160.76
2,0,1905.97,2163.08,1905.97,2160.92
2,0,1907.01,2162.94,1907.01,2161.06
2,0,1907.95,2162.81,1907.95,2161.19
2,0,1908.79,2162.7,1908.79,2161.3
2,0,1909.54,2162.59,1909.54,2161.41
2,0,1910.19,2162.5,1910.19,2161.5
2,0,1910.74,2162.43,1910.74,2161.57
2,0,1911.2,2162.36,1911.2,2161.64
2,0,1911.55,2162.32,1911.55,2161.68
2,0,1911.8,2162.28,1911.8,2161.72
2,0,1911.95,2162.26,1911.95,2161.74
2,0,1912,2162.25,1912,2161.75
2,1,2212.26,2156.86,2212.26,2156.86
2,1,2212.26,2157.42,2212.37,2156.31
2,1,2212.35,2157.99,2212.58,2155.77
2,1,2212.54,2158.56,2212.89,2155.25
2,1,2212.84,2159.13,2213.29,2154.76
2,1,2213.23,2159.7,2213.79,2154.28
2,1,2213.73,2160.27,2214.4,2153.82
2,1,2214.32,2160.85,2215.1,2153.38
2,1,2215.02,2161.42,2215.89,2152.95
2,1,2215.81,2162,2216.78,2152.55
2,1,2216.69,2162.57,2217.77,2152.17
2,1,2217.68,2163.14,2218.85,2151.82
2,1,2218.76,2163.71,2220.02,2151.48
2,1,2219.93,2164.28,2221.29,2151.17
2,1,2221.2,2164.84,2222.64,2150.88
2,1,2222.56,2165.4,2224.09,2150.61
2,1,2224.01,2165.95,2225.62,2150.36
2,1,2225.55,2166.5,2227.24,2150.14
2,1,2227.17,2167.03,2228.94,2149.95
2,1,2228.88,2167.57,2230.72,2149.78
2,1,2230.68,2168.09,2232.59,2149.64
2,1,2232.56,2168.6,2234.53,2149.52
2,1,2234.52,2169.1,2236.55,2149.43
2,1,2236.56,2169.6,2238.65,2149.36
2,1,2238.67,2170.08,2240.82,2149.32
2,1,2240.86,2170.55,2243.06,2149.31
2,1,2243.12,2171,2245.36,2149.33
2,1,2245.45,2171.45,2247.74,2149.37
2,1,2247.85,2171.88,2250.17,2149.44
2,1,2250.32,2172.3,2252.67,2149.53
2,1,2252.85,2172.7,2255.23,2149.66
2,1,2255.43,2173.09,2257.84,2149.8
2,1,2258.08,2173.46,2260.51,2149.98
2,1,2260.78,2173.82,2263.22,2150.18
2,1,2263.53,2174.16,2265.99,2150.41
2,1,2266.33,2174.49,2268.8,2150.66
2,1,2269.18,2174.81,2271.65,2150.93
2,1,2272.07,2175.11,2274.54,2151.23
2,1,2275,2175.39,2277.47,2151.55
2,1,2277.97,2175.66,2280.43,2151.9
2,1,2280.98,2175.92,2283.42,2152.26
2,1,2284.01,2176.16,2286.44,2152.64
2,1,2287.08,2176.38,2289.49,2153.05
2,1,2290.17,2176.6,2292.56,2153.47
2,1,2293.28,2176.8,2295.64,2153.91
2,1,2296.41,2176.98,2298.75,2154.37
2,1,2299.56,2177.16,2301.86,2154.84
2,1,2302.72,2177.32,2304.99,2155.33
2,1,2305.88,2177.47,2308.12,2155.83
2,1,2309.06,2177.61,2311.26,2156.35
2,1,2312.24,2177.73,2314.39,2156.87
2,1,2315.41,2177.85,2317.52,2157.41
2,1,2318.58,2177.96,2320.65,2157.95
2,1,2321.75,2178.05,2323.77,2158.51
2,1,2324.91,2178.14,2326.88,2159.07
2,1,2328.05,2178.22,2329.97,2159.63
2,1,2331.17,2178.28,2333.04,2160.21
2,1,2334.28,2178.35,2336.09,2160.78
2,1,2337.36,2178.4,2339.12,2161.36
2,1,2340.42,2178.44,2342.12,2161.94
2,1,2343.44,2178.48,2345.09,2162.53
2,1,2346.44,2178.51,2348.03,2163.11
2,1,2349.4,2178.53,2350.93,2163.69
2,1,2352.32,2178.55,2353.79,2164.27
2,1,2355.2,2178.56,2356.62,2164.85
2,1,2358.03,2178.57,2359.39,2165.42
2,1,2360.82,2178.57,2362.12,2165.99
2,1,2363.56,2178.56,2364.8,2166.56
2,1,2366.24,2178.55,2367.42,2167.12
2,1,2368.87,2178.54,2370,2167.67
2,1,2371.44,2178.52,2372.51,2168.21
2,1,2373.95,2178.5,2374.96,2168.74
2,1,2376.4,2178.48,2377.35,2169.27
2,1,2378.78,2178.45,2379.67,2169.78
2,1,2381.09,2178.42,2381.93,2170.29
2,1,2383.33,2178.38,2384.12,2170.78
2,1,2385.5,2178.35,2386.23,2171.25
2,1,2387.59,2178.31,2388.27,2171.72
2,1,2389.61,2178.27,2390.24,2172.17
2,1,2391.54,2178.23,2392.13,2172.6
2,1,2393.4,2178.19,2393.93,2173.02
2,1,2395.17,2178.15,2395.66,2173.43
2,1,2396.86,2178.11,2397.3,2173.81
2,1,2398.46,2178.07,2398.86,2174.18
2,1,2399.97,2178.03,2400.33,2174.53
2,1,2401.39,2177.99,2401.71,2174.86
2,1,2402.72,2177.95,2403,2175.17
2,1,2403.95,2177.91,2404.21,2175.46
2,1,2405.1,2177.88,2405.32,2175.72
2,1,2406.14,2177.84,2406.34,2175.97
2,1,2407.09,2177.81,2407.26,2176.2
2,1,2407.95,2177.79,2408.09,2176.4
2,1,2408.7,2177.76,2408.82,2176.58
2,1,2409.36,2177.74,2409.46,2176.73
2,1,2409.91,2177.72,2410,2176.87
2,1,2410.37,2177.7,2410.44,2176.98
2,1,2410.72,2177.69,2410.79,2177.06
2,1,2410.98,2177.68,2411.03,2177.12
2,1,2411.13,2177.67,2411.18,2177.16
2,1,2411.18,2177.67,2411.23,2177.17
2,2,2712.72,2153.54,2712.72,2153.54
2,2,2712.68,2154.1,2712.87,2153
2,2,2712.73,2154.67,2713.11,2152.48
2,2,2712.89,2155.25,2713.45,2151.98
2,2,2713.14,2155.84,2713.89,2151.51
2,2,2713.5,2156.44,2714.42,2151.07
2,2,2713.95,2157.05,2715.05,2150.65
2,2,2714.51,2157.66,2715.78,2150.25
2,2,2715.16,2158.28,2716.6,2149.89
2,2,2715.91,2158.9,2717.52,2149.55
2,2,2716.76,2159.54,2718.53,2149.23
2,2,2717.7,2160.17,2719.63,2148.95
2,2,2718.74,2160.81,2720.82,2148.69
2,2,2719.87,2161.46,2722.1,2148.46
2,2,2721.1,2162.1,2723.48,2148.26
2,2,2722.42,2162.75,2724.93,2148.09
2,2,2723.83,2163.4,2726.48,2147.95
2,2,2725.33,2164.04,2728.11,2147.84
2,2,2726.91,2164.69,2729.82,2147.76
2,2,2728.59,2165.34,2731.61,2147.71
2,2,2730.34,2165.98,2733.48,2147.69
2,2,2732.18,2166.61,2735.43,2147.71
2,2,2734.11,2167.25,2737.45,2147.75
2,2,2736.11,2167.88,2739.55,2147.82
2,2,2738.18,2168.5,2741.71,2147.93
2,2,2740.34,2169.11,2743.95,2148.07
2,2,2742.56,2169.72,2746.25,2148.24
2,2,2744.86,2170.32,2748.61,2148.44
2,2,2747.22,2170.91,2751.04,2148.67
2,2,2749.66,2171.49,2753.53,2148.94
2,2,2752.15,2172.06,2756.07,2149.23
2,2,2754.71,2172.62,2758.67,2149.55
2,2,2757.32,2173.17,2761.31,2149.91
2,2,2759.99,2173.71,2764.01,2150.29
2,2,2762.71,2174.24,2766.75,2150.7
2,2,2765.49,2174.75,2769.54,2151.14
2,2,2768.31,2175.26,2772.37,2151.6
2,2,2771.17,2175.75,2775.23,2152.09
2,2,2774.08,2176.23,2778.13,2152.61
2,2,2777.02,2176.7,2781.06,2153.15
2,2,2780,2177.16,2784.03,2153.72
2,2,2783.02,2177.6,2787.02,2154.3
2,2,2786.06,2178.03,2790.03,2154.91
2,2,2789.13,2178.45,2793.06,2155.54
2,2,2792.22,2178.86,2796.11,2156.18
2,2,2795.33,2179.25,2799.18,2156.85
2,2,2798.46,2179.64,2802.25,2157.53
2,2,2801.6,2180.01,2805.34,2158.23
2,2,2804.75,2180.37,2808.43,2158.94
2,2,2807.91,2180.72,2811.52,2159.66
2,2,2811.07,2181.06,2814.62,2160.39
2,2,2814.23,2181.39,2817.71,2161.14
2,2,2817.39,2181.71,2820.79,2161.89
2,2,2820.54,2182.02,2823.87,2162.65
2,2,2823.68,2182.32,2826.93,2163.42
2,2,2826.81,2182.6,2829.97,2164.19
2,2,2829.93,2182.88,2833,2164.97
2,2,2833.02,2183.15,2836.01,2165.75
2,2,2836.09,2183.41,2838.99,2166.53
2,2,2839.14,2183.66,2841.95,2167.31
2,2,2842.16,2183.9,2844.87,2168.09
2,2,2845.14,2184.13,2847.76,2168.87
2,2,2848.09,2184.35,2850.62,2169.64
2,2,2851.01,2184.56,2853.44,2170.41
2,2,2853.88,2184.77,2856.21,2171.18
2,2,2856.71,2184.96,2858.94,2171.94
2,2,2859.49,2185.15,2861.63,2172.69
2,2,2862.22,2185.33,2864.26,2173.43
2,2,2864.9,2185.5,2866.85,2174.16
2,2,2867.52,2185.66,2869.37,2174.89
2,2,2870.09,2185.81,2871.84,2175.6
2,2,2872.6,2185.96,2874.26,2176.29
2,2,2875.04,2186.1,2876.6,2176.98
2,2,2877.42,2186.23,2878.89,2177.65
2,2,2879.72,2186.36,2881.11,2178.3
2,2,2881.96,2186.47,2883.26,2178.93
2,2,2884.13,2186.58,2885.33,2179.55
2,2,2886.22,2186.69,2887.34,2180.15
2,2,2888.23,2186.78,2889.27,2180.73
2,2,2890.17,2186.87,2891.12,2181.29
2,2,2892.02,2186.96,2892.9,2181.83
2,2,2893.79,2187.03,2894.59,2182.35
2,2,2895.48,2187.1,2896.21,2182.84
2,2,2897.07,2187.17,2897.74,2183.32
2,2,2898.58,2187.23,2899.18,2183.76
2,2,2900,2187.29,2900.54,2184.18
2,2,2901.33,2187.34,2901.81,2184.58
2,2,2902.57,2187.38,2902.99,2184.95
2,2,2903.71,2187.42,2904.08,2185.29
2,2,2904.76,2187.46,2905.08,2185.6
2,2,2905.71,2187.49,2905.98,2185.89
2,2,2906.56,2187.52,2906.8,2186.15
2,2,2907.32,2187.55,2907.52,2186.38
2,2,2907.97,2187.57,2908.14,2186.57
2,2,2908.53,2187.59,2908.67,2186.74
2,2,2908.98,2187.6,2909.11,2186.88
2,2,2909.34,2187.61,2909.44,2186.99
2,2,2909.59,2187.62,2909.69,2187.07
2,2,2909.74,2187.62,2909.83,2187.11
2,2,2909.8,2187.63,2909.88,2187.13
2,3,3212.79,2153.17,3212.79,2153.17
2,3,3212.74,2153.73,3212.94,2152.62
2,3,3212.79,2154.3,3213.18,2152.1
2,3,3212.94,2154.88,3213.53,2151.61
2,3,3213.19,2155.47,3213.97,2151.14
2,3,3213.54,2156.07,3214.5,2150.7
2,3,3213.99,2156.68,3215.14,2150.29
2,3,3214.54,2157.3,3215.87,2149.9
2,3,3215.19,2157.92,3216.69,2149.54
2,3,3215.93,2158.55,3217.61,2149.21
2,3,3216.78,2159.19,3218.62,2148.9
2,3,3217.72,2159.83,3219.73,2148.63
2,3,3218.75,2160.48,3220.92,2148.38
2,3,3219.88,2161.13,3222.21,2148.16
2,3,3221.1,2161.79,3223.58,2147.97
2,3,3222.41,2162.45,3225.04,2147.81
2,3,3223.82,2163.11,3226.59,2147.68
2,3,3225.31,2163.76,3228.22,2147.58
2,3,3226.89,2164.42,3229.93,2147.52
2,3,3228.56,2165.08,3231.72,2147.48
2,3,3230.31,2165.74,3233.59,2147.48
2,3,3232.15,2166.39,3235.54,2147.5
2,3,3234.07,2167.04,3237.56,2147.56
2,3,3236.06,2167.68,3239.66,2147.65
2,3,3238.14,2168.32,3241.82,2147.78
2,3,3240.28,2168.95,3244.06,2147.93
2,3,3242.5,2169.57,3246.36,2148.12
2,3,3244.8,2170.19,3248.72,2148.34
2,3,3247.16,2170.8,3251.14,2148.59
2,3,3249.58,2171.4,3253.63,2148.87
2,3,3252.07,2171.99,3256.17,2149.18
2,3,3254.62,2172.57,3258.76,2149.53
2,3,3257.23,2173.14,3261.41,2149.9
2,3,3259.9,2173.7,3264.1,2150.3
2,3,3262.62,2174.24,3266.84,2150.74
2,3,3265.39,2174.78,3269.62,2151.2
2,3,3268.2,2175.31,3272.45,2151.68
2,3,3271.07,2175.82,3275.31,2152.2
2,3,3273.97,2176.32,3278.2,2152.73
2,3,3276.91,2176.81,3281.13,2153.3
2,3,3279.89,2177.29,3284.09,2153.88
2,3,3282.9,2177.76,3287.07,2154.49
2,3,3285.94,2178.21,3290.08,2155.12
2,3,3289,2178.66,3293.11,2155.78
2,3,3292.09,2179.09,3296.15,2156.44
2,3,3295.2,2179.51,3299.21,2157.13
2,3,3298.32,2179.92,3302.29,2157.84
2,3,3301.46,2180.31,3305.37,2158.56
2,3,3304.61,2180.7,3308.45,2159.29
2,3,3307.76,2181.07,3311.54,2160.04
2,3,3310.92,2181.44,3314.63,2160.79
2,3,3314.08,2181.79,3317.71,2161.56
2,3,3317.24,2182.13,3320.79,2162.34
2,3,3320.39,2182.46,3323.86,2163.12
2,3,3323.53,2182.78,3326.91,2163.91
2,3,3326.65,2183.1,3329.96,2164.71
2,3,3329.77,2183.4,3332.98,2165.51
2,3,3332.86,2183.69,3335.98,2166.31
2,3,3335.93,2183.97,3338.95,2167.12
2,3,3338.97,2184.24,3341.9,2167.92
2,3,3341.99,2184.51,3344.82,2168.72
2,3,3344.97,2184.76,3347.71,2169.52
2,3,3347.92,2185,3350.56,2170.32
2,3,3350.83,2185.24,3353.37,2171.11
2,3,3353.7,2185.47,3356.14,2171.9
2,3,3356.53,2185.68,3358.86,2172.68
2,3,3359.31,2185.89,3361.54,2173.45
2,3,3362.04,2186.09,3364.17,2174.21
2,3,3364.72,2186.28,3366.75,2174.96
2,3,3367.34,2186.46,3369.27,2175.7
2,3,3369.91,2186.64,3371.74,2176.43
2,3,3372.41,2186.8,3374.14,2177.15
2,3,3374.85,2186.96,3376.49,2177.85
2,3,3377.23,2187.11,3378.77,2178.54
2,3,3379.53,2187.25,3380.98,2179.21
2,3,3381.77,2187.39,3383.12,2179.86
2,3,3383.94,2187.51,3385.2,2180.49
2,3,3386.03,2187.63,3387.2,2181.11
2,3,3388.04,2187.74,3389.12,2181.7
2,3,3389.97,2187.85,3390.97,2182.28
2,3,3391.83,2187.95,3392.74,2182.83
2,3,3393.6,2188.04,3394.43,2183.36
2,3,3395.28,2188.12,3396.04,2183.87
2,3,3396.88,2188.2,3397.57,2184.35
2,3,3398.39,2188.27,3399.01,2184.81
2,3,3399.81,2188.34,3400.36,2185.24
2,3,3401.14,2188.4,3401.63,2185.64
2,3,3402.37,2188.45,3402.81,2186.02
2,3,3403.51,2188.5,3403.9,2186.37
2,3,3404.56,2188.55,3404.89,2186.69
2,3,3405.51,2188.59,3405.8,2186.99
2,3,3406.36,2188.62,3406.61,2187.25
2,3,3407.12,2188.65,3407.33,2187.49
2,3,3407.77,2188.68,3407.95,2187.69
2,3,3408.33,2188.7,3408.48,2187.86
2,3,3408.78,2188.72,3408.91,2188
2,3,3409.14,2188.73,3409.25,2188.11
2,3,3409.39,2188.74,3409.49,2188.19
2,3,3409.54,2188.75,3409.64,2188.24
2,3,3409.6,2188.75,3409.68,2188.26
2,4,3712.38,2155.86,3712.38,2155.86
2,4,3712.36,2156.42,3712.5,2155.3
2,4,3712.44,2156.99,3712.72,2154.77
2,4,3712.62,2157.56,3713.03,2154.26
2,4,3712.91,2158.14,3713.45,2153.77
2,4,3713.29,2158.72,3713.96,2153.3
2,4,3713.77,2159.3,3714.57,2152.86
2,4,3714.36,2159.89,3715.28,2152.43
2,4,3715.04,2160.47,3716.08,2152.02
2,4,3715.82,2161.06,3716.98,2151.64
2,4,3716.69,2161.66,3717.98,2151.28
2,4,3717.66,2162.25,3719.06,2150.95
2,4,3718.73,2162.84,3720.24,2150.63
2,4,3719.89,2163.43,3721.51,2150.35
2,4,3721.15,2164.01,3722.88,2150.08
2,4,3722.5,2164.6,3724.32,2149.84
2,4,3723.94,2165.18,3725.86,2149.63
2,4,3725.46,2165.76,3727.48,2149.44
2,4,3727.08,2166.33,3729.19,2149.28
2,4,3728.78,2166.89,3730.98,2149.15
2,4,3730.56,2167.45,3732.84,2149.04
2,4,3732.43,2168,3734.79,2148.96
2,4,3734.38,2168.55,3736.81,2148.91
2,4,3736.41,2169.08,3738.91,2148.89
2,4,3738.51,2169.6,3741.08,2148.9
2,4,3740.69,2170.12,3743.32,2148.93
2,4,3742.95,2170.62,3745.62,2148.99
2,4,3745.27,2171.11,3748,2149.08
2,4,3747.66,2171.59,3750.43,2149.2
2,4,3750.11,2172.06,3752.93,2149.35
2,4,3752.63,2172.51,3755.48,2149.52
2,4,3755.21,2172.95,3758.09,2149.72
2,4,3757.85,2173.38,3760.75,2149.95
2,4,3760.54,2173.79,3763.46,2150.21
2,4,3763.28,2174.19,3766.22,2150.49
2,4,3766.08,2174.58,3769.02,2150.8
2,4,3768.92,2174.95,3771.87,2151.13
2,4,3771.8,2175.31,3774.75,2151.49
2,4,3774.73,2175.65,3777.68,2151.87
2,4,3777.69,2175.98,3780.63,2152.27
2,4,3780.69,2176.3,3783.62,2152.69
2,4,3783.72,2176.6,3786.63,2153.14
2,4,3786.78,2176.89,3789.67,2153.61
2,4,3789.87,2177.16,3792.72,2154.09
2,4,3792.97,2177.43,3795.8,2154.6
2,4,3796.1,2177.68,3798.89,2155.12
2,4,3799.24,2177.91,3802,2155.65
2,4,3802.4,2178.14,3805.11,2156.2
2,4,3805.56,2178.35,3808.24,2156.77
2,4,3808.73,2178.56,3811.36,2157.34
2,4,3811.91,2178.75,3814.48,2157.93
2,4,3815.08,2178.93,3817.61,2158.53
2,4,3818.25,2179.1,3820.72,2159.14
2,4,3821.41,2179.26,3823.83,2159.76
2,4,3824.57,2179.41,3826.92,2160.38
2,4,3827.71,2179.55,3830,2161.01
2,4,3830.83,2179.68,3833.06,2161.64
2,4,3833.93,2179.8,3836.1,2162.28
2,4,3837.01,2179.92,3839.12,2162.92
2,4,3840.07,2180.02,3842.11,2163.56
2,4,3843.09,2180.12,3845.07,2164.21
2,4,3846.09,2180.21,3847.99,2164.85
2,4,3849.05,2180.3,3850.88,2165.49
2,4,3851.97,2180.37,3853.73,2166.13
2,4,3854.84,2180.44,3856.54,2166.76
2,4,3857.68,2180.5,3859.3,2167.39
2,4,3860.47,2180.56,3862.02,2168.02
2,4,3863.2,2180.61,3864.69,2168.63
2,4,3865.89,2180.66,3867.3,2169.25
2,4,3868.52,2180.7,3869.86,2169.85
2,4,3871.09,2180.73,3872.36,2170.44
2,4,3873.6,2180.76,3874.8,2171.03
2,4,3876.04,2180.79,3877.18,2171.6
2,4,3878.42,2180.81,3879.49,2172.16
2,4,3880.73,2180.82,3881.74,2172.71
2,4,3882.98,2180.83,3883.92,2173.24
2,4,3885.14,2180.84,3886.02,2173.76
2,4,3887.24,2180.85,3888.05,2174.27
2,4,3889.25,2180.85,3890.01,2174.76
2,4,3891.19,2180.85,3891.89,2175.23
2,4,3893.04,2180.85,3893.68,2175.69
2,4,3894.82,2180.84,3895.4,2176.13
2,4,3896.5,2180.83,3897.03,2176.54
2,4,3898.1,2180.82,3898.58,2176.94
2,4,3899.61,2180.81,3900.05,2177.32
2,4,3901.04,2180.8,3901.42,2177.68
2,4,3902.37,2180.79,3902.71,2178.01
2,4,3903.6,2180.78,3903.91,2178.33
2,4,3904.74,2180.77,3905.01,2178.62
2,4,3905.79,2180.75,3906.02,2178.89
2,4,3906.74,2180.74,3906.94,2179.13
2,4,3907.6,2180.73,3907.77,2179.35
2,4,3908.35,2180.72,3908.5,2179.54
2,4,3909.01,2180.71,3909.13,2179.71
2,4,3909.56,2180.7,3909.67,2179.86
2,4,3910.02,2180.7,3910.11,2179.97
2,4,3910.37,2180.69,3910.45,2180.06
2,4,3910.63,2180.69,3910.7,2180.13
2,4,3910.78,2180.68,3910.84,2180.17
2,4,3910.83,2180.68,3910.89,2180.18
2,5,4212.02,2160.71,4212.02,2160.71
2,5,4212.05,2161.28,4212.08,2160.15
2,5,4212.19,2161.83,4212.25,2159.6
2,5,4212.43,2162.39,4212.51,2159.06
2,5,4212.76,2162.93,4212.88,2158.54
2,5,4213.2,2163.47,4213.34,2158.02
2,5,4213.74,2164.01,4213.91,2157.51
2,5,4214.38,2164.53,4214.57,2157.02
2,5,4215.11,2165.05,4215.33,2156.54
2,5,4215.94,2165.56,4216.19,2156.07
2,5,4216.87,2166.07,4217.14,2155.62
2,5,4217.9,2166.56,4218.19,2155.18
2,5,4219.02,2167.04,4219.34,2154.75
2,5,4220.23,2167.52,4220.57,2154.34
2,5,4221.54,2167.98,4221.9,2153.95
2,5,4222.94,2168.43,4223.32,2153.57
2,5,4224.43,2168.87,4224.83,2153.21
2,5,4226,2169.3,4226.43,2152.86
2,5,4227.66,2169.71,4228.11,2152.54
2,5,4229.41,2170.1,4229.87,2152.23
2,5,4231.24,2170.49,4231.72,2151.94
2,5,4233.16,2170.85,4233.65,2151.67
2,5,4235.15,2171.2,4235.66,2151.43
2,5,4237.22,2171.54,4237.74,2151.2
2,5,4239.37,2171.85,4239.9,2150.99
2,5,4241.58,2172.15,4242.13,2150.81
2,5,4243.87,2172.43,4244.44,2150.65
2,5,4246.23,2172.7,4246.8,2150.51
2,5,4248.66,2172.94,4249.24,2150.39
2,5,4251.15,2173.17,4251.74,2150.29
2,5,4253.7,2173.37,4254.3,2150.21
2,5,4256.31,2173.56,4256.91,2150.16
2,5,4258.97,2173.73,4259.58,2150.13
2,5,4261.69,2173.88,4262.31,2150.12
2,5,4264.46,2174.01,4265.08,2150.13
2,5,4267.28,2174.12,4267.9,2150.17
2,5,4270.15,2174.21,4270.76,2150.22
2,5,4273.05,2174.29,4273.67,2150.3
2,5,4276,2174.35,4276.62,2150.39
2,5,4278.98,2174.39,4279.59,2150.5
2,5,4282,2174.41,4282.61,2150.64
2,5,4285.04,2174.42,4285.65,2150.79
2,5,4288.11,2174.41,4288.72,2150.95
2,5,4291.21,2174.38,4291.81,2151.14
2,5,4294.33,2174.34,4294.92,2151.34
2,5,4297.46,2174.28,4298.05,2151.56
2,5,4300.61,2174.21,4301.19,2151.79
2,5,4303.78,2174.13,4304.35,2152.03
